name,price_dollar,ratings,reviews
"Toughbook Panasonic 40, FZ-40 MK1, Intel® i7-1185G7, 14” Touch, 16GB, 512GB Opal SSD","5,700.00",0,0
"PANASONIC TOUGHBOOK CF-53 MK3 Intel CORE i5 2.7Ghz, 320GB Hard Drive, 4GB Ram, Windows 7 Pro",0,0,0
"Panasonic ToughBook CF-19 mk4 10"" i5 4GB Touchscreen Tablet Windows 7",0,3.1,7
"Panasonic Toughbook CF-31 Rugged Notebook PC with Core i5, 160GB HDD, 6GB RAM, Wi-Fi, Bluetooth, Windows 7 Pro, DVD-RW, HDMI",0,4.8,10
Toughbook U1 Ultra Mobile PC,709.60,0,0
"Toughbook CF-52NKB102M 15.4"" Notebook - Intel Core i5 i5-540M 2.53 GHz",0,0,0
"Panasonic Toughbook CF-30CTQAZBM NoteBook Intel Core Duo L2400(1.66GHz) 13.3"" XGA 4GB Memory 160GB HDD Intel GMA950",0,4.2,12
TOUGHBOOK CF 53 I5-4310U 2G4GB 320GB 14IN HD WL TPM BT W7P,0,4.0,1
Panasonic Toughbook CF-52 CF-52CCAHBBM Core 2 Duo 1.80Ghz 4GB Laptop 500GB HDD Windows 7Professional 32 bit/ Microsoft Office 2010.,0,3.4,2
"PANASONIC TOUGHBOOK CF-31 MK4 i5 2.9Ghz, ATI Discrete, Dual Pass, Backlit Keyboard, 320GB Hard Drive, 4GB Ram, Windows 7 Pro",0,0,0
"PANASONIC TOUGHBOOK CF-31 MK1 i5 2.4GHZ, 320GB Hard Drive, 4GB Ram, Windows 7 Pro","2,449.99",3.0,1
"Panasonic Toughbook CF-31JF7991M 13.1"" LED Notebook - Intel Core i5 i5-2520M 2.50 GHz - 1024 x 768","4,499.99",0,0
"Panasonic Toughbook 31 13.1"" Touchscreen LED (CircuLumin) Notebook - Intel Core i5 i5-3340M 2.70 GHz CF-31WELEXRM",0,5.0,1
"PANASONIC TOUGHBOOK CF-19 MK6 i5-3320M 2.6GHz XGA Touch, 320GB Hard Drive, 4GB Ram, Windows 7 Pro",0,0,0
"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",224.28,4.2,"1,243"
"PANASONIC TOUGHBOOK CF-52 MK3 i5 M520 2.4GHZ, 320GB Hard Drive, 4GB Ram, Windows 7 Pro",0,4.5,3
"2022 MSI GF65 Thin 15.6"" FHD 144Hz Gaming Laptop - Intel i7-10750H 6 Cores - NVIDIA GeForce RTX 3060 Max-Q 6GB GDDR6 - 64GB DDR4 - 2TB NVMe SSD - WiFi 6 RJ-45 Win 10 Pro w/ 32GB USB Drive",0,3.7,2
"MSI Creator Z16P 16"" Professional Creator Laptop: Intel Core i7-12700H RTX 3080 32GB DDR5 1TB NVMe SSD, QHD+ 165hz 100% DCI-P3, Thunderbolt 4 w/ PD Charging, Win 11 Pro: Lunar Gray B12UHT-041",0,0,0
"MSI Creator Z17 17"" Professional Creator Laptop: Intel Core i9-12900H RTX 3080 32GB DDR5 2TB NVMe SSD, QHD+ 165hz Touch 100% DCI-P3, Thunderbolt 4 w/ PD Charging, Win 11 Pro: Lunar Gray A12UHST-048",0,0,0
"MSI P65 Creator-1084 15.6"" 4K UHD Display, Ultra-Thin and Light, RTX Studio Laptop, Intel Core i7-9750H, GeForce RTX 2060, 32GB DDR4, 1TB Teton Glacier SSD, Win10PRO, VR Ready",0,4.2,334
"2022 MSI CreatorPro X17 A12UKS-059 (i9-12900HX, 128GB RAM, 2TB Platinum P41 NVMe SSD, RTX A3000 12GB, 17.3"" 4K UHD, Windows 11 Pro) Content Creation Laptop","5,199.00",0,0
"2022 MSI Stealth GS77 12UHS-040 Pro Extreme (i9-12900H, 64GB RAM, 4TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" 4K UHD, Windows 11 Pro) Gaming Laptop","4,595.00",5.0,4
"MSI Raider GE66 15.6"" UHD 4K 120Hz Gaming Laptop: Intel Core i9-12900HK RTX 3080 Ti 32GB DDR5 1TB NVMe SSD, USB-Type C, Thunderbolt 4, Cooler Boost 5, Win11 Home: Titanium Blue 12UHS-235",0,3.7,9
"Lenovo - 2021 - IdeaPad Gaming 3 - Laptop Computer - 15.6"" FHD Display -120Hz - AMD Ryzen 5 5600H - 8GB RAM - 256GB Storage - NVIDIA GeForce GTX 1650 - Windows 11 Home",636.00,4.4,"1,286"
"EXCaliberPC 2022 MSI Creator Z16P B12UHT-041 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3080 8GB, 16"" QHD+ 165Hz Touch, Windows 11 Pro) Content Creation Laptop","3,049.00",0,0
"MSI Prestige 14 EVO 14"" FHD Ultra Thin and Light Professional Laptop: Intel Core i5-1240P Iris Xe 16GB LPDDR4X 512GB NVMe SSD, Thunderbolt 4, MicroSD Card Reader, Win 11 Home: Blue Stone A12M-013",0,5.0,1
"EXCaliberPC 2022 MSI Vector GP66 12UHSO-673 (i9-12900H, 32GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 165Hz, Windows 11) Gaming Laptop","2,599.00",5.0,1
"MSI GF63 Thin 9SC-614 15.6"" Gaming Laptop, Intel Core i5-9300H, NVIDIA GTX 1650, 8GB, 512GB NVMe SSD, Win10",0,4.5,361
"MSI Vector GP76 17.3"" FHD 360Hz Gaming Laptop: Intel Core i7-12650H RTX 3080 TI 16GB 1TB NVMe SSD, Type-C USB 3.2 Gen2 w/ DP 1.4, Wi-Fi 6E, Cooler Boost 5, Win11 Home: Core Black 12UHSO-877",0,0,0
"MSI Modern 14 Professional Laptop: 14"" IPS-Level Thin Bezel Display,Intel Core i7-1165G7, Iris Xe, 8GB, 512GBSSD, Win10, Beige Mousse(B11MO-242)",0,5.0,4
"2022 MSI Sword 15.6"" Gaming Laptop, 144Hz IPS Level FHD, 12th Intel Core i7-12650H 10-Core, 64GB DDR4, 2TB NVMe SSD, NVIDIA GeForce RTX 3060 6GB GDDR6, Backlit Keyboard, Windows 11 Pro w/ 32GB USB",0,0,0
"MSI WS76 Workstation Laptop: 17.3"" 144Hz FHD 1080p, Intel Core i9-11900H, NVIDIA Quadro RTX A3000 , 32GB, 1TB SSD, Thunderbolt 4, WiFi 6E, TPM2.0 Fingerprint, Win10 PRO, Black (11UK-469)",0,3.5,4
"Acer Predator Triton 300 15.6"" FHD 144Hz Gaming Notebook, Intel Core i7-11800H 2.3GHz, 16GB RAM, 512GB SSD, NVIDIA GeForce RTX 3060 6GB, Windows 10 Home, Free Windows 11 Upgrade, Obsidian Black",0,4.0,6
"Acer Swift 3 Thin & Light Laptop, 14"" Full HD IPS, AMD Ryzen 5 4500U Hexa-Core Processor with Radeon Graphics, 8GB LPDDR4, 256GB NVMe SSD, WiFi 6, Backlit Keyboard, Fingerprint Reader, SF314-42-R7LH",679.99,4.4,"4,164"
"Latest Acer Predator Helios 300 Gaming Laptop | 15.6"" IPS FHD 165Hz Display | Intel 14-Core i7-12700H | NVIDIA RTX 3060 | 32GB DDR5 2TB NVMe SSD | Wi-Fi 6 | Thunderbolt 4 | Backlit KB RGB | Win11 Pro","2,009.00",0,0
"Acer Chromebook 315 Laptop | Intel Celeron N4500 | 15.6"" Full HD IPS Display | Intel UHD Graphics | 4GB LPDDR4X | 64GB eMMC | Intel Wi-Fi 6 | DTS Audio | USB Type-C | Chrome OS | CB315-4H-C8XU",0,4.6,5
"Acer Aspire 3 A315-24PT-R8CY Slim Laptop | 15.6"" Full HD IPS Touch Display | AMD Ryzen 5 7520U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 512GB NVMe SSD | Wi-Fi 5 | Windows 11 Home",0,0,0
Acer Chromebook 14 CB3-431-12K1 Intel x5 E8000 Quad Core 4GB RAM 32GB 14-inch HD LED Laptop Bundle (Renewed),0,3.9,20
"Acer Nitro 5 Gaming Laptop, Intel Core i5-9300H, NVIDIA GeForce GTX 1650, 15.6"" Full HD IPS Display, Wi-Fi 6, Backlit Keyboard, Win10，with Accessories (16GB RAM | 512GB PCIe SSD | 1TB HDD)",0,4.3,14
"Acer Aspire 5 A514-55-545G Slim Laptop | 14.0"" Full HD IPS Display | 12th Gen Intel Core i5-1235U | 8GB DDR4 | 512GB NVMe Gen 4 SSD | 802.11ax Wi-Fi 6E | Thunderbolt 4 | Backlit Keyboard | Win 11 Home",0,0,0
"2022 Acer Predator Helios 300 Gaming Laptop 15.6"" FHD 165 Hz IPS 12th Intel Core i7-12700H NVIDIA RTX 3060 6GB GDDR6 64GB DDR5 2TB NVMe SSD Thunderbolt 4 Wi-Fi 6 RGB Backlit KB Win 11 Pro w/32GB USB","2,109.00",5.0,1
"Acer Chromebook 311 Laptop | AMD A-Series Dual-Core A4-9120C | 11.6"" HD Display | AMD Radeon R4 Graphics | 4GB DDR4 | 64GB eMMC | 802.11ac WiFi 5 | Bluetooth 4.2 | Chrome OS | CB311-10H-41M9",155.50,0,0
"Acer Aspire 3 A315-24P-R2SC Laptop | 15.6"" FHD IPS | AMD Ryzen 5 7520U | Radeon Graphics | 8GB LPDDR5 | 256GB SSD | Wi-Fi 5 | Windows 11 Home FHD USB 2MP Webcam with Digital Microphone",584.98,0,0
"Acer Enduro Urban N3 EUN314A-51W-51FP Rugged Laptop | 14"" Full HD IPS 450nit Gorilla Glass Display | Intel Core i5-1135G7 | 8GB DDR4 | 512GB NVMe SSD | Wi-Fi 6 | MIL-STD 810H | Backlit KB | Windows 11",0,2.4,2
"Acer Porsche Design Book RS AP714-51T-59ZV, Thin & Light Intel Evo, 14"" FHD Touch, 11th Gen Core i5-1135G7, Intel Iris Xe Graphics, 8GB LPDDR4X, 512GB NVMe SSD, Intel Wi-Fi 6, FPR, Back-lit KB",0,4.8,5
"Acer Swift 3 SF314-512T-56CT Thin & Light Laptop | 14"" FHD Touch | Intel Core i5-1240P | Intel Iris Xe Graphics | 16GB LPDDR4X | 512GB SSD | Intel Wi-Fi 6E | Backlit Keyboard | Windows 11",699.99,0,0
"Acer Nitro 5 AN517-54-77KG Gaming Laptop | Intel Core i7-11800H | NVIDIA GeForce RTX 3050 Ti Laptop GPU | 17.3"" FHD 144Hz IPS Display | 16GB DDR4 | 1TB NVMe SSD | Killer WiFi 6 | Backlit Keyboard","1,220.00",4.5,583
"Acer Aspire 3 A314-23P-R3QA Laptop | 14.0"" FHD IPS | AMD Ryzen 5 7520U | 8GB LPDDR5 | 512GB SSD | Wi-Fi 6 | Windows 11 Home with AOPEN 24SA2Y bi 23.8"" FHD VA-Monitor | 1 x HDMI 1.4 & 1 x VGA",539.98,0,0
"Newest HP 14"" HD WLED Backlit High Performance Business Laptop, AMD Athlon Silver 3050U up to 3.2GHz, 4GB DDR4, 128GB SSD, Wireless-AC, HDMI, Bluetooth, Webcam, SD Card Reader, Windows 10 S",0,4.4,"1,226"
"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop 8-Core AMD Ryzen 7 5700U 16GB DDR4 512GB NVMe SSD Radeon Graphics HDMI Webcam Wi-FI 6 Bluetooth 5 Backlit Keyboard Windows 11 Pro w/ 32GB USB",0,5.0,4
"2021 HP High Performance Laptop - 15.6"" FHD IPS Touchscreen - Intel i7-1065G7 Quad-Core CPU w/Iris Plus Graphics - 32GB DDR4 - 1TB NVMe SSD - HD Webcam -Win 10 Home - w/ RATZK 32GB USB Drive",0,4.3,17
"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop 12th Gen 10-Core Intel i7-1255U 64GB DDR4 2TB NVMe SSD Iris Xe Graphics HDMI USB-C WiFi-6 Bluetooth Backlit Keyboard Windows 11 Pro w/ RATZK 32GB USB",0,0,0
"HP 14"" Touchscreen Chromebook - Intel Celeron N3350 - 4GB Memory - 32GB eMMC - WiFi & Bluetooth - Webcam - Gray",205.00,4.6,349
"HP 14 Laptop, 11th Gen Intel Core i3-1115G4, 4 GB RAM, 128 GB SSD Storage, 14-inch Full HD Display, Windows 10 in S Mode, Long Battery Life, Fast-Charge, Thin & Light Design (14-dq2020nr, 2021)",0,4.2,80
"HP 2023 Envy Laptop 17.3"" FHD IPS Touchscreen 12-Core 12th Intel Core i7-1260P Iris Xe Graphics 64GB DDR4 2TB NVMe SSD Thunderbolt 4 Wi-Fi 6E Backlit Keyboard Windows 11 Pro w/ RATZK 32GB USB",0,0,0
"HP Chromebook 14 Laptop, Intel Celeron N4020, 4 GB RAM, 32 GB eMMC, 14” HD Micro-Edge Display, Chrome OS, Thin & Portable, 4K Graphics, Snow White Keyboard (14a-na0023nr, 2021, Ceramic White)",237.00,4.5,959
HP Newest Pavilion Intel Pentium Silver N5000 4GB 128GB SSD Windows 10 Laptop Red,0,4.5,"2,152"
"HP 2020 Newest Pavilion X360 2-in-1 Convertible 14"" HD Touch-Screen Laptop, 10th Gen Intel Core i3-1005G1, 8GB Ram, 128GB Ssd, Wifi, Webcam, Win 10 S",478.00,4.5,745
"HP Laptop with Windows Home in S Mode – Intel Pentium Processor - 8GB RAM - 256GB SSD Storage – Silver (15-dy0025tg), 15-15.99 inches",318.00,4.5,2
"HP 14"" Home and Business Laptop Ryzen 3-3200U, 8GB RAM, 128GB M.2 SSD, Dual-Core up to 3.50 GHz, Vega 3 Graphics, RJ-45, USB-C, 4K Output HDMI, Bluetooth, Webcam, 1366x768, Win 10",0,4.5,"1,730"
"HP EliteBook 840 G3 - 14” FHD, Intel Core i5-6300U 2.4Ghz, 8GB DDR4, 256GB SSD, Bluetooth 4.2, Windows 10 64 (Renewed)",181.99,4.1,640
"HP 15-Inch HD Touchscreen Laptop, 10th Gen Intel Core i5-1035G1, 8 GB SDRAM, 512 GB Solid-State Drive, Windows 10 Home (15-dy1020nr, Natural Silver), 15-15.99 inches",0,4.2,306
"2022 HP Stream 11.6 inch Laptop Computer Intel Celeron N4020 upto 2.8 GHz, 4GB RAM, 32GB eMMC Storage, Windows 10 Home, 13Hr Battery Life, Office 365 1Year, (Diamond White) Plus Vgsion Bundle Software",0,4.2,19
"2020 HP Pavilion x360 14"" FHD WLED Touchscreen 2-in-1 Convertible Laptop, Intel Core i5-1035G1 up to 3.6GHz, 8GB DDR4, 256GB SSD, 802.11ac, Bluetooth, Webcam, HDMI, Fingerprint Reader, Windows 10",0,4.5,589
Dell Latitude D630 14.1-Inch Notebook PC (OS may vary) - Silver,0,3.9,0
"Dell - Inspiron 13 7000 2-in-1 - 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 512GB SSD + 32GB Optane - Silver - i7300-5395SLV-PUS",0,4.1,0
"Dell Latitude 5000 5420 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 512 GB SSD - Windows 10 Pro - Intel Iris Xe Graphics - in-","1,299.25",4.2,0
Dell Latitude E6400 Laptop - Windows Professional,0,3.8,0
"Dell Precision 5000 5770 17"" Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) 2.30 GHz - 32 GB Total RAM - 512 GB SSD - Titan Gray",0,0,0
"2021 Newest Dell Inspiron 5510 Laptop, 15.6"" FHD Display, Intel Core i7-11370H, 64GB RAM, 2TB PCIe SSD, Thunderbolt 4, HDMI, Webcam, Fingerprint Reader, Wi-Fi 6, Backlit Keyboard, Silver, Win 10","1,499.00",3.5,0
"Dell Newest Inspiron 7620 2-in-1 Laptop, 16"" FHD+ Touch Display, 12th Gen Intel Core i7-1260P, 64GB DDR4 RAM, 1TB PCIe SSD, FHD Webcam, HDMI, Backlit KB, FP Reader, Wi-Fi 6, Windows 11 Home, Silver","1,429.99",4.6,0
Dell XPS 15 9510 (Latest Model) 15.6 Core I7-11800H(8-Core) 512GB PCIe SSD 16GB RAM FHD (1920x1200) 500 Nit Non Touch NVidia RTX 3050 4GB Windows 10 Professional (Renewed),"1,380.00",3.9,0
"Dell Latitude 5000 5430 14"" Touchscreen Rugged Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB Total RAM - 512 GB SSD - Gray",0,0,0
"Dell Latitude Rugged 14 5430 Laptop (2022) | 14"" FHD | Core i7 - 512GB SSD - 32GB RAM | 4 Cores @ 4.4 GHz - 11th Gen CPU Win 11 Pro (Renewed)","2,272.00",0,0
"2020 Dell XPS 13 9300 13.4-inch FHD InfinityEdge Touchscreen Laptop (Silver), Intel Core i7-1065G7 10th Gen, 16GB RAM, 1TB SSD, Windows 10 Pro (Renewed)","1,122.55",4.7,0
"Dell Precision M4800 15.6 FHD Ultrapowerful Mobile Workstation Business Laptop - Intel Core i7-4810QM 2.8Ghz, 32GB RAM, 256GB SSD, NVIDIA Quadro K2100M, Windows 10 Pro (Renewed)",425.00,4.1,0
"Dell Precision 3000 3571 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-12800H Dodeca-core (12 Core) 2.40 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray","1,694.35",5.0,0
"Dell Latitude 3000 3520 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB Total RAM - 256 GB SSD - Black",0,0,0
"Lenovo 2022 ThinkPad X1 Carbon Gen 10 Laptop 14"" WUXGA IPS 12th Intel i7-1260P 12-Core Iris Xe Graphics 16GB LPDDR5 512GB SSD Backlit KB FP Reader Thunderbolt 4 WiFi 6E Win 11 Pro w/ RATZK 32GB USB",0,0,0
"Lenovo 2022 Chromebook Flex 3, 2-in-1 11.6"" HD Touchscreen for Business and Student Laptop, MediaTek MT8173C CPU, 4GB LPDDR3, 32GB eMMC, PowerVR Graphics, Webcam, Chrome OS, Grey, 128GB USB Card",176.00,4.3,160
"Lenovo ThinkPad P16 Intel Core i9-12900HX, 16C, 16.0"" WQUXGA (3840x2400) IPS 600nits Anti-Glare, NVIDIA RTX A3000 12GB GDDR6, 32GB DDR5 RAM, 1TB NVMe SSD, Backlit KYB, Fingerprint Reader, Windows Pro","3,049.00",5.0,2
"Lenovo Ideapad 5i Pro Laptop, 16"" QHD 2.5K IPS Display, Intel Core i5-11300H, GeForce MX450, 8GB RAM, 512GB SSD, IR Camera, Backlit Keyboard, WiFi 6, Windows 11 Home",559.00,4.5,87
"Lenovo ThinkPad T14 Gen 3 Intel Core i7-1260P, 12C, 14"" WUXGA (1920x1200) IPS 300nits Anti-Glare, 16 GB RAM, 1 TB NVMe SSD, Backlit KYB Fingerprint Reader, Windows Pro","1,673.19",0,0
"Lenovo ThinkBook 14-IIL 20SL0015US 14"" Notebook - 1920 x 1080 - Core i5 i5-1035G1 - 8 GB RAM - 256 GB SSD - Mineral Gray - Windows 10 Pro 64-bit - Intel UHD Graphics - in-Plane Switching (IPS) Te",772.25,5.0,1
"Lenovo ThinkPad X1 Carbon Gen 10 Intel Core i7-1260P, 12C, 14"" WUXGA (1920x1200) Low Power IPS 400nits Anti-Glare, 16GB RAM, 512GB NVMe SSD, Backlit KYB Fingerprint Reader, Win11 Pro","2,000.87",5.0,1
"2020 Lenovo ThinkPad E15 15.6"" FHD Full HD (1920x1080) Business Laptop (Intel 10th Quad Core i5-10210U, 16GB DDR4 RAM, 512GB PCIe SSD) Type-C, HDMI, Windows 10 Pro + HDMI Cable",805.23,4.4,228
"Lenovo 2022 IdeaPad 5i 15.6"" FHD IPS Touchscreen Laptop 12th Intel 10-Core i7-1255U 16GB DDR4 1TB M.2 NVMe SSD NVIDIA GeForce MX550 HDMI WiFi AX USB-C Fingerprint Backlit KB Windows 11 Pro w/ RE USB",0,5.0,3
"Lenovo IdeaPad 5 14ITL05 82FE00MEUS 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB RAM - 512 GB SSD - Graphite Gray",0,3.6,46
"Lenovo Chromebook S330 Laptop, 14-Inch HD (1366 x 768) Display, MediaTek MT8173C Processor, 4GB OnBoard LPDDR3, 32GB eMMC SSD, Chrome OS, 81JW0001US, Black",0,4.4,929
"Lenovo ThinkPad T16 Gen 1 Intel Core i7-1260P, 12C, 16"" WUXGA (1920x1200) IPS 300nits Anti-Glare, Touch, 16GB RAM, 512GB SSD, Backlit KYB Fingerprint Reader, Windows Pro","1,214.97",4.5,2
"2022 LENOVO IdeaPad Slim 9i Laptop 14"" 4K HDR Touchscreen Intel EVO Platform 11th Core i7-1195G7 Iris Xe Graphics 16GB DDR4 1TB SSD WI-FI 6 Thunderbolt 4.0 Backlit KB w/ FP Reader Windows 11 Pro",0,0,0
"Lenovo IdeaPad 3i Laptop, 15.6"" HD Touchscreen Display, Intel Core i3-1115G4 Processor, 12GB DDR4 RAM, 256GB PCIe SSD, Bluetooth, Webcam, Wi-Fi 6, HDMI, Windows 11 Home, Grey",410.43,4.5,228
"Lenovo Legion 5 Pro 16"" 165Hz WQXGA IPS NVIDIA G-Sync 500 nits AMD Ryzen 7-6800H 16GB DDR5 RAM 1TB SSD RTX 3070 Ti 8GB GDDR6 TGP 140W Gaming Laptop","1,599.99",5.0,8
"Lenovo 2023 Thinkbook 13X Gen 2 Laptop 13.3"" WQXGA IPS 400 nits 10-Core 12th Intel i7-1255U 16GB DDR5 1TB NVMe SSD Iris Xe Graphics Backlit KB FP Reader WiFi 6E Thunderbolt 4 Win 11 Pro w/ 32GB USB",0,0,0
"MSI Crosshair17 17.3"" 144Hz FHD Gaming Laptop Intel Core i7-11800H RTX3060 16GB 512GBNVMe SSD Win10","1,672.99",4.5,96
CF-53 i7,0,0,0
"MSI GS76 Stealth 17.3"" 4K Display Gaming Laptop: Intel Core i9-11900H, NVIDIA GeForce RTX 3080, 64GB, 2TB SSD, Wi-Fi 6, Thunderbolt 4, Win 10: Black 11UH-078",0,4.1,42
"EXCaliberPC 2022 MSI Raider GE77HX 12UHS-074 (i7-12800HX, 16GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" FHD 360Hz, Windows 11) Gaming Laptop","2,349.00",5.0,5
"MSI Crosshair15 15.6"" 144Hz 3ms FHD Gaming Laptop Intel Core i7-11800H RTX3050 8GB 512GBNVMe SSD Win10",0,4.3,25
"MSI GS76 Stealth 17.3"" FHD 300Hz 3ms Ultra Thin and Light Gaming Laptop Intel Core i7-11800H RTX3060 16GB 512GB NVMe SSD Win10PRO VR Ready (11UE-623)",0,5.0,2
"MSI Prestige 14 14"" FHD Ultra Thin and Light Professional Laptop: Intel Core i7-1260P GTX 1650 16GB LPDDR4X 512GB NVMe SSD, Thunderbolt 4, MicroSD Card Reader, Win 11 Pro: Carbon Gray A12SC-007",0,5.0,1
MK8/CF-19/16GB RAM/ 4G LTE/ 500GB SSD/ WINDOWS 10 PRO 64 BIT/2.7 GHZ/TOUCH SCREEN/,0,0,0
"Panasonic CF-30FDSAAAM Toughbook 30 13.3"" C2D L7500 1.6GHz 1GB 80GB XP Pro",0,3.4,6
"Panasonic Toughbook CF-53 CF-532CLZ8NM Intel Core i5-4310U 2.0GHz, TPM, Dual Pass, 500GB Hard Drive, 4GB Ram, Windows 7 Pro",0,0,0
"Panasonic Toughbook CF-53 MK4 Intel Core i5-4310U 2.0GHz, 320GB Hard Drive, 4GB Ram, Windows 7 Pro",0,4.0,1
PANASONIC FZ-VZSU88U,0,4.8,10
"Toughbook CF-191HYAV1M 10.1"" LED Notebook - Intel Core i5 i5-3320M 2.60 GHz",0,5.0,1
"2022 MSI M16 Creator 16"" QHD+ (2560x1600) Laptop 12th Intel i7-12700H 14-Core 16GB DDR4 512GB NVMe SSD NVIDIA GeForce RTX 3060 6GB Backlit KB Hi-Res Audio Windows 11 Pro WiFi 6 w/RATZK 32GB USB",0,4.0,1
"MSI Prestige 15 15.6"" FHD Ultra Thin and Light Professional Laptop: Intel Core i7-1260P RTX 3050 Ti 32GB LPDDR4X 512 GB NVMe SSD, Thunderbolt 4, MicroSD Card Reader, Win 11 Pro: Carbon Gray A12UD-005",0,0,0
"EXCaliberPC 2022 MSI Creator Z17 A12UGST-049 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3070Ti 8GB, 17"" QHD+ 165Hz Touch, Windows 11 Pro) Content Creation Laptop","3,049.00",0,0
"MSI Katana GF76 17.3"" 144Hz FHD Gaming Laptop Intel Core i5-11400H RTX3050 8GB 512GBNVMe SSD Win11 (11UC-492) ,Black",0,0,0
"2022 MSI Stealth 15M B12UE-040 (i7-1260P, 32GB RAM, 1TB NVMe SSD, RTX 3060 6GB, 15.6"" FHD 144Hz, Windows 11 Pro) Gaming Laptop","1,679.00",2.5,2
"MSI Prestige 15 Thin and Performance Driven Laptop: 15.6"" FHD 1080p, Intel Core i5- 155G7, NVIDIA GeForce GTX 1650, 16GB, 512GB SSD, Thunderbolt, WiFi 6E, Win10PRO, Carbon Gray (A11SC-048)",0,0,0
"PANASONIC Tough Book CF-30 Win 7 32BIT 4GB MM 250 GB HDD INT CORE 2 Duo CPU 1.06GHz Microsoft Office 2010,",0,0,0
Panasonic CF-30 Rugged Toughbook Windows 7 Pro 4GB RAM 500GB HDD (Non-Touch),0,3.7,31
"Panasonic Toughbook CF-52 500GB 4GB 15.4"" Genuine Win 7 Pro + Microsoft Office 2010",0,0,0
Panasonic Toughbook CF-19 Toughbook 19,0,0,0
"CF-52,INTELCORE I3-330M 2.13GHZ,15.4INCH",0,5.0,1
"Panasonic Toughbook CF-53 MK2 Intel Core i5 2.6GHz 320GB HDD, 4GB Ram, Windows 7 Pro, Non-Touch",0,0,0
bto Tb 19 I5-3320m 2.60g 4gb 500gb 10.1in-xga Wl Tpm Bt W7p,0,0,0
"MSI Katana GF76 17.3"" 144Hz FHD Gaming Laptop: Intel Core i9-12900H RTX 3070 Ti 16GB 1TB NVMe SSD, Type-C USB 3.2 Gen 1, High-ResoluTion Audio, Cooler Boost 5, Win11 Home: Black 12UGSK-831",0,0,0
"2022 MSI GF75 Thin 17.3 inch FHD 144Hz Gaming Laptop Intel 4-Core i5-10300H NVIDIA GeForce GTX 1650TI 4GB GDDR6 32GB DDR4 1TB NVMe SSD HDMI USB-C WiFi AX RJ-45 Backlit Windows 11 Pro w/ RE USB, Black",0,4.0,2
"EXCaliberPC 2022 MSI Raider GE67Hx 12UGS-013 (i7-12800HX, 16GB RAM, 1TB NVMe SSD, RTX 3070Ti 8GB, 15.6"" QHD 240Hz, Windows 11 Pro) Gaming Laptop","1,899.00",0,0
"2022 MSI Raider GE76 12UH-655 (i9-12900HK, 32GB RAM, 2TB NVMe SSD, RTX 3080 8GB, 17.3"" 144Hz FHD, Windows 11 Pro) Gaming Laptop","3,449.00",5.0,1
"Panasonic Toughbook CF-53 MK3, Intel Core i5-3340, 2.70GHz, 14"" HD, 8GB, 256GB SSD, Windows 10 Pro, WiFi, Bluetooth, DVD Multi-Drive, Serial",0,0,0
"2022 ASUS Vivobook Laptop | 17.3"" HD+ Display | Intel 10th Gen 4-Core i5-1035G1 | Intel UHD Graphics | 16GB RAM DDR4 256GB M.2 NVMe SSD 1TB HDD | WiFi | BT | HDMI | USB-C | Webcam | Windows 11 Pro",0,5.0,4
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core m3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",190.90,4.2,612
"ASUS VivoBook S 15 OLED Slim Laptop, 15.6” FHD OLED Display, Intel Evo Platform, Intel Core i7-12700H CPU, 16GB RAM, 1TB SSD, Windows 11 Home, Indie Black, K3502ZA-ES76",0,0,0
